uid,score,acc
1572,-165.6307341,15.93750661
378,-165.6308446,24.50630759
3440,-165.6310265,23.37542729
602,-165.6311771,16.40164189
511,-165.6315638,23.30583297
3103,-165.6320378,23.76088355
3340,-165.632637,23.63614824
3521,-165.6330819,23.20594289
1081,-165.634431,23.71232572
3096,-165.6349904,23.04511144
3155,-165.6362419,23.20594289
1800,-165.6371062,15.72982592
3425,-165.637993,22.57800001
1633,-165.6385408,16.54604433
786,-165.6401463,23.04511144
854,-165.6420268,23.04511144
2581,-165.6424434,16.47591941
2196,-165.6437066,16.13415978
1805,-165.6454284,23.61856608
1869,-165.6457902,22.27469786
2420,-165.6464303,22.75380241
927,-165.6467409,23.77374871
3102,-165.6467626,23.19345748
1222,-165.6474569,21.87520291
918,-165.6502667,23.4114738
3381,-165.6503855,21.41847019
607,-165.6509467,22.72562228
486,-165.6511341,15.7526879
310,-165.653485,23.71232572
1543,-165.6536316,22.23845332
1804,-165.653818,22.8292536
1249,-165.6558356,22.67481085
2078,-165.6566862,22.24863921
3158,-165.6598624,22.81189233
926,-165.6599952,23.20989235
2374,-165.6603518,15.89821491
2400,-165.6607828,9.158879844
2393,-165.6615114,16.66667922
3404,-165.6618934,23.63614824
315,-165.6625515,23.83539184
3101,-165.6635172,23.20594289
2257,-165.6636596,23.57471294
499,-165.664273,23.3437165
1099,-165.6642868,23.12515137
2317,-165.665014,23.57028799
3334,-165.6651544,23.0192011
490,-165.6655409,15.13684123
983,-165.6659593,22.85237222
1144,-165.6672449,23.71232572
495,-165.6674941,22.10929876
506,-165.6675073,23.73563367
2436,-165.6683477,9.148143324
487,-165.6692298,22.7713732
1569,-165.6692591,9.061522381
2640,-165.6702913,15.77816398
2380,-165.6731304,20.52786136
2576,-165.6733728,15.77816398
595,-165.6754056,23.57028799
3405,-165.6760518,24.20652729
1185,-165.6762877,16.40051303
362,-165.6765877,15.10318842
1603,-165.6769536,23.76260962
2833,-165.677079,23.18920532
2130,-165.6777285,16.7422597
666,-165.679055,16.95588772
2901,-165.6797487,22.24663605
2577,-165.6807173,16.88396904
3331,-165.6814051,21.85960594
2140,-165.6816677,23.57028799
723,-165.6817817,22.40940554
594,-165.6818753,16.7422597
1184,-165.6819368,9.354423805
1132,-165.6830271,22.84708733
3400,-165.6835765,24.05644062
2256,-165.6843499,15.40631531
371,-165.6848643,23.61856608
418,-165.6848883,15.59681874
1068,-165.6855092,22.84708733
1799,-165.6859718,22.76702291
3376,-165.6860632,23.37542729
986,-165.6862775,23.27333805
603,-165.6871377,22.55661526
1123,-165.6887538,22.84708733
383,-165.6894202,22.95834547
1139,-165.6900412,23.61856608
2075,-165.6902408,16.1327448
3220,-165.6908344,22.12054794
1098,-165.6908671,14.90572027
1607,-165.6926089,22.44041008
531,-165.6930339,23.57028799
915,-165.6931721,23.59601036
599,-165.6937477,23.57028799
919,-165.6937555,23.59601036
2340,-165.6957967,9.333055202
1863,-165.6967187,23.41094317
862,-165.6983295,22.4679701
3457,-165.7000946,23.04511144
663,-165.7008583,22.53323939
2135,-165.7025109,22.03898226
3098,-165.7029048,21.95439361
2497,-165.7034027,23.57028799
1665,-165.7034536,16.075078
1798,-165.7044149,23.21638474
2310,-165.7058347,16.16443122
671,-165.7067072,22.60291515
1102,-165.707416,23.3997906
3601,-165.7075947,16.46572091
1269,-165.70893,21.38108243
494,-165.7090193,15.87301585
1542,-165.7120698,16.7404862
1985,-165.7149635,23.61856608
359,-165.7154744,22.84708733
491,-165.7155054,22.37233376
3341,-165.7156145,23.20594289
799,-165.7163903,23.51952443
2836,-165.7172155,16.30976763
1925,-165.7178974,22.33851231
311,-165.7186362,23.61856608
1732,-165.7192012,16.06946114
2404,-165.7193135,9.333055202
3525,-165.720584,23.41147292
290,-165.7207729,16.075078
3160,-165.7213395,23.04511144
3216,-165.7220395,15.73860168
354,-165.7223579,16.075078
1909,-165.7233214,20.74268936
1632,-165.7234765,9.158879844
1228,-165.7235845,22.83170607
2837,-165.7245909,22.04834482
2312,-165.7246212,8.642263306
3395,-165.7272193,25.22554302
3337,-165.729021,23.04511144
1204,-165.7292674,22.17544104
318,-165.7295713,22.50439359
1636,-165.7298135,15.93750661
731,-165.730712,22.71953221
1085,-165.7322528,23.61856608
2136,-165.733197,16.7422597
1086,-165.7362472,23.75101437
2336,-165.7371122,9.158879844
1133,-165.7372655,22.21452959
1082,-165.7379211,23.45010489
2131,-165.7391626,23.57028799
366,-165.7403015,15.27014183
2316,-165.740383,20.52786136
355,-165.7406243,22.84708733
1225,-165.74362,23.3997906
2337,-165.7437393,15.91739068
2896,-165.74584,15.5498545
2645,-165.7468925,16.79228001
1200,-165.7469531,22.98434064
990,-165.7470537,22.51189771
1795,-165.7482232,23.80489242
1127,-165.7493364,22.60601298
3159,-165.7497251,24.20652729
3399,-165.7497634,23.3628063
3925,-165.7499742,24.03034573
982,-165.7508924,22.41413323
3428,-165.7529544,22.22516698
3097,-165.7561026,23.04511144
2401,-165.7568181,16.45727171
1229,-165.7575923,22.31925358
3335,-165.7577176,22.4090288
1154,-165.7584111,14.24028184
2193,-165.7584582,16.23655513
1264,-165.7586964,22.41465896
922,-165.7627711,23.96101992
1223,-165.7641957,23.65808193
1129,-165.7643355,16.69041849
1066,-165.7678206,15.17377433
426,-165.769474,16.01654612
1145,-165.7696736,22.33851231
2192,-165.7705951,15.96468504
1159,-165.77162,23.69096706
1924,-165.7721739,15.97798724
1122,-165.7735926,16.075078
2500,-165.7755619,9.314486125
2197,-165.7755873,16.66218957
382,-165.7757305,22.50439359
363,-165.7768936,24.57154437
1067,-165.7778153,15.66018262
1868,-165.7779803,22.8292536
859,-165.7780627,22.71751999
1160,-165.7786036,15.4137629
2073,-165.7788078,16.7422597
987,-165.7793381,23.33607831
1904,-165.7807256,23.37542729
1865,-165.7809042,22.58229365
735,-165.7822233,24.83571958
670,-165.785877,17.14882451
1218,-165.7886409,23.3025058
1126,-165.7891595,16.47447056
3524,-165.7897252,23.15780935
1103,-165.7897393,22.31925358
1864,-165.789894,15.72982592
2897,-165.7930589,21.59076257
2381,-165.7937068,22.03898226
1989,-165.7946091,22.93277816
443,-165.7954148,22.67928376
1545,-165.7965983,16.075078
2137,-165.7987968,16.54503304
3284,-165.8012255,21.79451106
530,-165.8080506,16.7422597
1070,-165.8085932,22.69539119
1143,-165.8111567,22.27469786
606,-165.8125418,16.4134137
2260,-165.8176845,16.64862797
2377,-165.8186974,16.62223501
439,-165.8188943,23.889228
662,-165.8285293,16.6803788
1165,-165.8287335,23.12515137
1637,-165.8309104,16.12202958
2405,-165.8327206,16.64274968
696,-165.8333005,24.30882117
539,-165.8334773,22.55661526
1224,-165.8340753,15.73145273
1164,-165.8341766,23.07673738
2261,-165.8419095,22.28905661
727,-165.8422221,22.40940554
1668,-165.8429417,15.56587286
795,-165.8439325,22.71751999
693,-165.8445609,23.5014631
1188,-165.8472376,15.86033663
3361,-165.8498426,16.6208286
726,-165.8499084,16.42197085
952,-165.85304,22.45297745
734,-165.8530877,16.59651794
434,-165.8556058,23.1957561
3280,-165.8588506,15.73268432
821,-165.8605445,23.5068013
1158,-165.861812,16.85732158
756,-165.864668,24.8185971
3445,-165.8678806,22.84833078
3185,-165.8683576,23.5068013
893,-165.8705746,23.0317461
2102,-165.8712241,23.05881738
658,-165.8763015,16.6803788
538,-165.8779695,16.40164189
2079,-165.8794629,23.10214741
3127,-165.8820128,22.77020064
2437,-165.8827607,16.54503304
2134,-165.8869598,16.62223501
1013,-165.8893845,23.35777506
929,-165.890944,23.03734812
3841,-165.9001509,22.42372104
770,-165.904793,23.89818351
1253,-165.9074068,21.43669389
692,-165.907674,23.40572309
956,-165.9089295,22.6877971
3123,-165.9092342,23.8425879
628,-165.9100639,23.71170859
1219,-165.9116352,22.09156707
953,-165.9138784,23.28537536
1733,-165.9143763,22.21452959
621,-165.9149131,9.307374746
2100,-165.9190945,23.65737868
1606,-165.9216697,16.11878448
2082,-165.9219928,9.24385821
1001,-165.9238558,23.01733678
855,-165.926333,23.20594289
1000,-165.9272225,9.069167745
3188,-165.9304773,23.5068013
3109,-165.9327159,22.63007203
3161,-165.9350881,22.84737425
835,-165.9389394,24.01879945
3669,-165.9410181,22.26242013
829,-165.9421224,23.0317461
1017,-165.9430011,22.27737146
632,-165.9454527,23.53377436
997,-165.9462692,23.35318592
764,-165.9465627,22.91431193
864,-165.9479024,9.219101626
3265,-165.9485583,24.01879945
944,-165.9500887,23.52897587
1252,-165.9509089,16.23998718
892,-165.9522685,23.8425879
782,-165.9524613,24.44527016
3081,-165.9556665,23.89818351
3173,-165.9569658,23.33607582
2098,-165.9570177,23.53377436
2096,-165.9572514,23.71170859
1988,-165.9587115,15.72705132
888,-165.9642004,23.16142376
3189,-165.9645422,22.60773073
757,-165.9650261,23.45284799
3121,-165.9656741,22.42372104
3082,-165.9665923,24.12075841
1609,-165.967022,16.47447056
809,-165.9697931,23.60000867
1012,-165.9724919,23.34402306
1021,-165.9729634,23.6519183
3908,-165.973202,23.15056915
568,-165.9749696,23.53377436
869,-165.9757452,22.63007203
647,-165.9768957,21.20347536
655,-165.9777798,20.9146367
813,-165.9789333,22.69149071
805,-165.9792208,22.63007203
2057,-165.9807128,8.254162847
902,-165.9822759,24.92281761
688,-165.9852051,23.40572309
816,-165.9854118,22.42372104
572,-165.98596,23.77738878
885,-165.9883172,23.5068013
651,-165.9885647,21.17166939
590,-165.9908914,8.452394177
3124,-165.9913573,23.5068013
2099,-165.9934885,23.77738878
3142,-165.9941241,25.27416638
974,-165.9950998,24.3244333
771,-165.9987562,24.01879945
996,-166.0003711,9.406268594
561,-166.0004468,23.65737868
820,-166.0014702,22.42372104
548,-166.0027477,9.313044709
2097,-166.004302,23.71170859
560,-166.0044827,23.71170859
2058,-166.0063227,8.556762816
573,-166.0077709,22.84804973
765,-166.0094598,22.86953268
549,-166.0101199,8.911724823
718,-166.0103951,8.50262093
578,-166.010832,8.254162847
3104,-166.0108323,9.219101626
3909,-166.013344,22.60773073
629,-166.0137195,23.65737868
957,-166.0138308,22.90466081
736,-166.0148704,9.488299536
3083,-166.0163528,23.73823862
825,-166.0170743,23.85495029
557,-166.0178562,9.307374746
966,-166.0180318,24.62996184
2061,-166.0195326,21.84889058
2115,-166.020857,21.84889058
753,-166.0233091,23.45284799
3649,-166.0235651,22.63007203
884,-166.023932,22.42372104
2564,-166.0251669,9.191341398
2625,-166.0255699,8.911724823
967,-166.0260005,24.74531666
937,-166.0261143,23.50739163
3139,-166.0267332,24.01879945
3145,-166.0285788,25.27416638
633,-166.0293129,22.64893608
1016,-166.0309502,23.38102862
3126,-166.0315328,22.7646907
933,-166.032116,23.03734812
1005,-166.032147,23.85785603
523,-166.0328753,20.86553388
591,-166.0331103,21.7771792
774,-166.0331957,23.89818351
2144,-166.0335398,9.313044709
3107,-166.0342053,9.091894039
3111,-166.035431,21.96151443
2817,-166.0355312,23.71170859
898,-166.0373897,24.92281761
684,-166.0388718,9.113841753
689,-166.0400839,23.5014631
975,-166.0406666,23.13968144
2101,-166.0415874,23.65737868
527,-166.0431722,21.7771792
993,-166.0434807,23.35318592
3108,-166.0437517,22.63007203
824,-166.0442064,23.16142376
3144,-166.0449111,23.89818351
2062,-166.0449535,22.1336329
889,-166.047669,23.85495029
761,-166.0503485,22.95807366
940,-166.0507736,9.429524387
3184,-166.0535731,22.42372104
3589,-166.0542742,22.63007203
3172,-166.0546025,22.63007203
715,-166.0551358,20.9146367
515,-166.0569609,21.84889058
748,-166.058822,9.190097561
650,-166.0591721,8.627119927
834,-166.0623743,23.89818351
701,-166.0645591,22.42349793
2165,-166.0652558,23.22305432
744,-166.0656343,9.257652116
636,-166.0666461,23.77738878
842,-166.0668214,23.92024154
817,-166.0670453,23.5068013
843,-166.0670575,23.97816449
873,-166.0671965,23.60000867
642,-166.0673682,8.520879454
680,-166.0682246,8.788083297
2160,-166.0685486,23.71170859
1248,-166.0692664,8.784049296
865,-166.0701075,22.63007203
673,-166.0710729,9.250313525
3844,-166.0726661,23.15056915
616,-166.0735239,9.24385821
948,-166.0744736,23.52897587
700,-166.0760824,23.41916458
514,-166.0765494,8.254162847
906,-166.078175,24.4113129
672,-166.0781981,9.292644106
707,-166.0786168,20.97640961
3201,-166.0788513,23.89818351
881,-166.0803934,23.5068013
2164,-166.080679,23.65737868
3148,-166.082443,24.01879945
2241,-166.083972,21.84889058
583,-166.0842145,21.84889058
839,-166.0848418,24.01879945
587,-166.0863762,20.86553388
625,-166.0878935,23.65737868
624,-166.0879005,23.71170859
877,-166.0879345,22.69149071
2119,-166.0909336,21.24661817
962,-166.0910898,24.62996184
3125,-166.0911753,23.5068013
838,-166.0917414,23.89818351
646,-166.0925527,8.520879454
685,-166.0937069,9.81361182
801,-166.0952267,22.63007203
565,-166.0954216,23.65737868
697,-166.0959213,23.61180431
752,-166.0978317,24.8185971
2060,-166.0986342,21.84889058
3204,-166.0988962,23.95908686
518,-166.09896,8.254162847
3169,-166.0992627,22.63007203
2120,-166.0992845,8.254162847
3149,-166.1007896,23.44822152
556,-166.100797,9.169692484
3905,-166.103129,23.5068013
2561,-166.1043232,9.313044709
828,-166.1051689,23.8425879
2881,-166.1052965,23.65737868
3845,-166.1066284,23.5068013
613,-166.1133836,8.911724823
2885,-166.1139814,23.22305432
654,-166.1141664,8.505511226
3080,-166.1147707,23.89818351
2085,-166.1157026,8.911724823
2080,-166.1183701,9.313044709
899,-166.1200163,23.9871559
775,-166.1226597,24.01879945
676,-166.1248339,9.292644106
949,-166.1254527,23.49487788
760,-166.1261382,23.03218707
544,-166.1263917,9.313044709
2103,-166.126891,22.79516407
941,-166.1282705,23.79600578
737,-166.1285815,9.470759142
2124,-166.1289194,21.84889058
3652,-166.1294388,23.44024874
2083,-166.1306155,9.169692484
812,-166.1314097,9.091894039
3122,-166.1316036,23.16142376
569,-166.132194,22.64893608
910,-166.1323184,24.92692592
2628,-166.132393,9.191341398
706,-166.1372852,8.202947993
519,-166.1411632,21.84889058
552,-166.1425703,9.24385821
579,-166.1438934,21.84889058
3105,-166.1446,9.219101626
2059,-166.1475326,8.342319188
749,-166.147932,9.351706797
992,-166.1490441,9.406268594
681,-166.1495234,8.920464621
3106,-166.151531,9.177201692
553,-166.1532843,9.368010332
3143,-166.1555105,23.44822152
808,-166.1563981,9.177201692
3087,-166.1575912,23.70500973
880,-166.1578452,22.42372104
1004,-166.1585906,9.235957668
1020,-166.158651,23.20606605
2121,-166.1590607,8.899720085
2056,-166.1599321,8.254162847
2161,-166.162488,23.65737868
620,-166.1639353,9.169692484
3268,-166.1647617,23.57830208
963,-166.1655845,24.74531666
1008,-166.1660336,23.34402306
868,-166.1668674,9.219101626
637,-166.1676836,22.84804973
970,-166.1709203,24.92692592
2118,-166.1710271,8.899720085
846,-166.17251,24.44527016
3120,-166.1736777,22.42372104
945,-166.1743264,23.49487788
2084,-166.1750034,8.911724823
876,-166.176393,9.091894039
3110,-166.1785273,23.53904151
3084,-166.1794267,24.01879945
740,-166.1812677,9.488299536
612,-166.1817618,9.313044709
779,-166.1841575,23.97816449
778,-166.1843734,23.92024154
3653,-166.1847584,23.33607582
800,-166.1865628,9.219101626
2177,-166.1865748,8.254162847
2181,-166.1865815,8.899720085
932,-166.1865853,9.422789934
2245,-166.1872328,21.24661817
3588,-166.1882884,23.44024874
2884,-166.1914324,9.151366163
2565,-166.1921198,8.911724823
2114,-166.1931847,8.254162847
526,-166.1941865,8.452394177
741,-166.195259,9.470759142
1009,-166.2017557,23.35777506
545,-166.2073985,8.911724823
564,-166.2099947,23.71170859
3168,-166.2106764,9.219101626
2149,-166.2115493,8.631839564
2145,-166.2142546,8.911724823
907,-166.2146499,22.99948334
3205,-166.2155812,25.27416638
2820,-166.2164724,9.151366163
2148,-166.2186623,8.911724823
2125,-166.2200673,21.24661817
586,-166.222087,8.567550441
714,-166.2242181,8.505511226
911,-166.2245941,25.14848692
2081,-166.2332193,9.313044709
582,-166.2357609,8.254162847
783,-166.2377604,23.78363018
2086,-166.2428045,9.040208809
971,-166.2434264,25.14848692
3086,-166.2435221,23.52216171
719,-166.2467551,21.83681035
3138,-166.2507414,23.89818351
2087,-166.2545673,9.20421399
710,-166.2556943,8.202947993
2629,-166.2602121,8.631839564
903,-166.2607358,23.9871559
2063,-166.2613852,21.91695303
522,-166.2622528,8.567550441
609,-166.2629802,8.911724823
643,-166.2634586,21.20347536
936,-166.2653881,9.305123465
711,-166.2741956,20.97640961
2821,-166.2813294,23.65737868
872,-166.2955512,9.177201692
804,-166.3047086,9.219101626
617,-166.3081978,9.368010332
847,-166.3196492,23.78363018
608,-166.3221323,9.313044709
3269,-166.3406077,23.44822152
677,-166.3534247,9.250313525
928,-166.3666933,9.422789934
745,-166.3704914,9.272040598
3085,-166.3768852,24.01879945
2180,-166.4033728,9.314546935
3585,-166.406983,9.219101626
2244,-166.4606438,9.075761242
1373,-167.1756799,19.96654776
1362,-167.1852873,15.51321384
1368,-167.2215847,16.9727651
1363,-167.2797152,22.3143936
1305,-167.2955817,16.69861346
1299,-167.3098787,21.4565421
1489,-167.3119701,20.83281717
1302,-167.363253,16.79873805
1429,-167.366502,16.16049592
1366,-167.3777683,16.63125214
1493,-167.3785565,19.98520757
1428,-167.3945135,15.87498799
1372,-167.4043638,20.93357413
1308,-167.4127973,20.93357413
1309,-167.4286456,20.747708
1367,-167.4347833,20.13908404
1303,-167.4367664,19.97797264
1369,-167.4435632,16.40778569
1304,-167.4507029,16.9727651
1424,-167.4715734,16.26485164
1492,-167.478571,15.31569226
1488,-167.5096934,15.98374122
1298,-167.5178978,16.31851964
1376,-167.6329568,8.88252598
1621,-167.6645754,16.01000023
1425,-167.6886937,17.01075513
1328,-167.7147904,24.7232044
1808,-167.7149319,15.66192907
3349,-167.7367507,21.03176614
1377,-167.752377,16.07210138
1872,-167.7706522,15.66192907
2385,-167.7886341,16.31338106
3412,-167.7963814,21.82195939
1316,-167.8030053,16.39658998
2389,-167.8062036,16.19672759
1392,-167.8074609,24.7232044
1381,-167.8117075,16.2450755
2324,-167.8158804,16.86723222
1333,-167.8191661,20.88000126
1396,-167.8343444,21.91854908
1877,-167.8345201,21.09177946
1812,-167.8436416,16.00543075
3344,-167.8505174,15.66192907
1556,-167.8557335,15.91762228
1616,-167.8594188,15.76236561
2321,-167.8700179,16.11704219
1876,-167.8718734,16.00543075
1329,-167.8743766,22.70516377
475,-167.8773007,22.22039611
3413,-167.8773582,20.54419196
1620,-167.8795034,15.91762228
3409,-167.8845037,21.77087764
283,-167.8892914,22.4883289
407,-167.8893976,21.54252156
1283,-167.8909999,23.1116322
3408,-167.8951198,15.66192907
347,-167.8970907,22.4883289
3348,-167.8987877,21.82195939
1393,-167.9010034,21.07702233
2320,-167.9048067,15.76236561
1380,-167.9137078,16.39658998
2325,-167.9161845,16.74409257
1111,-167.9175533,20.79826999
3345,-167.922704,15.76533426
471,-167.9244712,21.39377258
1293,-167.9265539,22.25466609
1357,-167.9299409,20.79826999
1055,-167.9371712,21.94439894
1288,-167.9375054,15.43168328
287,-167.9375858,20.71740679
1049,-167.9438325,16.9256672
342,-167.945775,16.9256672
1287,-167.9479437,21.6890593
1233,-167.9500757,21.5430984
406,-167.9521811,17.21258869
1617,-167.9530416,16.11893931
274,-167.9605076,16.9256672
351,-167.9646295,20.71740679
1397,-167.9657567,21.06240525
1352,-167.9681273,15.43168328
402,-167.968142,17.21258869
403,-167.969937,21.54252156
339,-167.970005,22.25466609
1052,-167.9701307,22.25466609
1282,-167.9715562,15.62481581
1813,-167.974568,21.76681193
1110,-167.9747994,16.72740247
1552,-167.9762682,15.76236561
1347,-167.9784839,23.45993581
1351,-167.9818473,21.38743261
1107,-167.9820872,22.25466609
1289,-167.9909576,16.9256672
1054,-167.992238,21.91339183
1553,-167.997449,16.57805737
1409,-167.999011,16.9256672
1313,-168.0009498,16.73568097
1332,-168.0010405,21.91854908
411,-168.0033635,21.97232354
1873,-168.009423,21.22762844
1292,-168.0102526,22.78597175
1050,-168.0126258,16.69639169
1809,-168.0197039,21.24784931
338,-168.0229915,16.9256672
286,-168.0238639,16.08507677
1112,-168.0242337,16.9256672
1106,-168.0275842,16.9256672
282,-168.0284446,16.50789079
1116,-168.0360626,22.25466609
1317,-168.0397618,16.3987327
279,-168.0446176,22.25466609
1237,-168.0449668,20.84640684
1286,-168.0453155,16.6023161
346,-168.0462828,16.50789079
478,-168.0558621,16.5964545
1477,-168.057319,20.28381173
2384,-168.0579086,15.76236561
1053,-168.0592622,22.25466609
2388,-168.0608203,16.86723222
470,-168.0617932,16.68861733
1169,-168.0642808,16.61793664
1117,-168.0668507,20.28381173
1557,-168.0668997,16.21512979
343,-168.0688999,22.25466609
1346,-168.0689338,15.45246189
1473,-168.070577,22.25466609
1051,-168.073025,16.5276307
1312,-168.0779378,8.88252598
1048,-168.0862087,16.9256672
350,-168.0892626,16.08507677
474,-168.092345,16.35975477
467,-168.0953188,21.39377258
1413,-168.0966247,16.11114575
1412,-168.0975654,15.51699897
1113,-168.0980562,16.11114575
414,-168.1069206,16.86362878
1173,-168.1095854,16.13121615
1236,-168.1151006,15.8158527
1232,-168.118425,15.8398899
1350,-168.1223384,16.39536124
479,-168.1226297,21.70996291
278,-168.1283439,16.9256672
410,-168.1316916,16.59795578
275,-168.1324211,22.25466609
1476,-168.1580458,15.90427041
415,-168.1585641,22.20560993
1353,-168.172419,16.72740247
1356,-168.1732697,22.78597175
1168,-168.1885485,15.59963963
1172,-168.226913,16.09798436
466,-168.2286675,16.68861733
496,-168.2952127,22.41465896
504,-168.3578442,23.17012587
316,-168.3634606,22.78595672
1075,-168.3693135,22.78595672
1857,-168.3742233,22.94999577
500,-168.3761028,22.41465896
977,-168.3873428,21.81026529
861,-168.3981063,22.86580049
989,-168.4079017,21.64447139
797,-168.4123164,22.86580049
1074,-168.421026,23.87141423
444,-168.429352,22.65230207
3153,-168.4298163,22.15912695
1604,-168.4386346,15.81585786
492,-168.4421295,9.474498566
3156,-168.449167,22.15912695
436,-168.4497213,22.98434064
428,-168.4556533,9.457642323
729,-168.4601434,16.48569176
848,-168.4630133,15.85447526
3393,-168.4642007,22.15912695
656,-168.4642845,15.96468504
792,-168.4650624,15.93588355
1076,-168.4680543,22.94999577
376,-168.4688146,23.87141423
1062,-168.4691348,16.33641662
3094,-168.4698024,21.58757729
593,-168.4716743,16.10595686
1137,-168.4725817,22.94999577
445,-168.4748595,22.49916974
308,-168.4763523,24.02844057
528,-168.4763927,15.29378876
3396,-168.4775612,23.17315611
432,-168.4894269,22.98434064
976,-168.4936597,15.73268432
1140,-168.4973581,22.94999577
441,-168.5006293,22.22448927
1077,-168.5006914,22.94999577
3157,-168.5007803,22.01195239
1605,-168.5020403,15.9222302
541,-168.5021851,15.89463978
312,-168.5083463,23.87141423
849,-168.5100496,22.15912695
2369,-168.5122283,16.10595686
2068,-168.5141484,16.10595686
497,-168.521834,21.98324827
488,-168.5245363,8.958215553
3152,-168.5247916,15.85447526
2067,-168.5266556,16.01117594
462,-168.5333923,15.32792143
381,-168.5384021,22.03785925
304,-168.5397921,24.02844057
1061,-168.5400257,16.73265483
317,-168.5406972,22.03785925
2305,-168.5412561,15.29378876
1120,-168.5425356,9.259483556
357,-168.5429253,16.73265483
924,-168.5430532,15.85167703
925,-168.5430667,22.59182216
372,-168.5443508,24.02844057
784,-168.5451204,15.85447526
1797,-168.5460039,22.94999577
529,-168.551023,16.10595686
1793,-168.551618,24.02844057
1141,-168.5519703,21.03992058
300,-168.5550218,8.612217582
665,-168.5553639,16.54323826
3332,-168.5563616,23.17315611
489,-168.5567238,16.42197591
508,-168.5568358,23.10789228
540,-168.5603245,16.01117594
1796,-168.5608303,15.82071148
373,-168.5613533,22.94999577
988,-168.56491,16.07898626
296,-168.5675899,9.092871827
3089,-168.5676204,15.85447526
368,-168.5686318,24.02844057
459,-168.569101,22.14405237
440,-168.5695622,23.25616158
597,-168.5700383,16.10595686
1060,-168.5703296,16.73265483
788,-168.5706813,15.85447526
3092,-168.5718979,22.15912695
857,-168.5726342,22.05182751
2372,-168.5726886,9.226590578
493,-168.5738301,16.30376569
2066,-168.5742892,15.62521589
785,-168.5744785,22.15912695
1136,-168.5745343,24.02844057
920,-168.5748061,15.71940993
981,-168.5782858,21.81026529
1090,-168.57895,16.12832875
3093,-168.5793496,22.15912695
437,-168.5818985,21.64678086
417,-168.5834042,15.60826754
433,-168.5843085,21.64678086
331,-168.5847101,23.04130386
1860,-168.5859173,15.82071148
1153,-168.5862372,16.12832875
485,-168.5881004,15.8721806
860,-168.5883937,15.77553514
292,-168.5887952,9.259483556
1073,-168.5892378,24.02844057
1541,-168.5899361,16.73265483
1121,-168.5906637,16.73265483
2070,-168.5910078,15.79129732
1079,-168.591472,22.28616987
668,-168.5923605,15.5062094
2069,-168.5939199,16.10595686
605,-168.5980839,15.89463978
793,-168.5988914,22.05182751
1125,-168.5997744,15.9222302
1861,-168.6013572,21.03992058
3397,-168.6015439,22.01195239
259,-168.6023955,22.88438473
724,-168.6034462,15.40631531
505,-168.6046012,21.90815198
2133,-168.6059484,16.01935025
399,-168.6095301,22.14405237
1072,-168.6099787,24.02844057
420,-168.6111132,9.354423805
386,-168.6120824,15.63398912
789,-168.6136753,22.15912695
501,-168.6156148,21.98324827
390,-168.6166417,15.63398912
424,-168.6176945,9.095187118
380,-168.6178512,22.78595672
601,-168.6184457,15.74454538
852,-168.6189374,15.85447526
484,-168.6201748,8.784049296
913,-168.6212195,23.29889302
2373,-168.6213553,16.01935025
335,-168.6222567,22.11104454
361,-168.6247975,16.37524872
1217,-168.6253166,22.88438473
398,-168.6260323,15.84808941
2308,-168.6275216,9.226590578
725,-168.6289659,16.32791245
721,-168.6294134,16.32791245
1057,-168.6320429,9.259483556
309,-168.6324244,22.94999577
921,-168.6344288,22.27365728
289,-168.6344598,16.73265483
267,-168.6350716,23.04130386
1037,-168.6373143,22.88438473
660,-168.6384202,15.96468504
732,-168.638763,15.76277356
592,-168.6402867,15.29378876
3095,-168.6406057,22.18127366
297,-168.6407349,16.37524872
733,-168.6412495,16.19197152
1034,-168.6414576,16.17351643
266,-168.6465953,15.28139979
1059,-168.6477746,8.612217582
369,-168.6485228,22.94999577
985,-168.6492745,22.61731279
450,-168.6506597,15.95408567
454,-168.6513527,15.95408567
3333,-168.6529011,22.15912695
293,-168.6540392,16.73265483
1063,-168.6545204,16.31607556
364,-168.6564627,8.612217582
377,-168.6604484,21.44944392
1157,-168.6618171,16.39245569
1124,-168.6628534,16.73265483
429,-168.6629376,16.30261737
1540,-168.6630566,15.81585786
720,-168.6639542,15.40631531
2128,-168.6643128,15.29378876
912,-168.6685139,15.73860168
326,-168.6697534,16.12832875
3091,-168.6706438,15.77553514
980,-168.6716666,15.73268432
425,-168.6743511,16.584561
917,-168.6745534,23.29889302
395,-168.6748962,23.08701526
1033,-168.6780507,16.12832875
509,-168.6805962,22.1041175
916,-168.6814379,15.73860168
2064,-168.6820136,15.29378876
1220,-168.6838438,15.40058409
796,-168.687162,15.77553514
1097,-168.6873186,16.39245569
661,-168.6880727,15.75212483
394,-168.688099,15.39341727
271,-168.6881651,22.11104454
360,-168.6884021,9.092871827
1058,-168.6895309,9.092871827
352,-168.6912638,9.259483556
387,-168.691525,22.78966803
451,-168.6919482,22.25321282
322,-168.6927276,16.12832875
1078,-168.6937398,22.71865339
416,-168.6939457,9.354423805
853,-168.6975042,22.15912695
1537,-168.6992094,9.259483556
1038,-168.6999908,23.00196998
480,-168.701994,8.784049296
353,-168.7032128,16.73265483
533,-168.7042119,16.10595686
365,-168.7052984,16.64066528
2129,-168.7068515,16.10595686
657,-168.7086378,15.75212483
537,-168.7132492,15.74454538
536,-168.7137588,15.62521589
